Respondent_Serial,SM_GPID,Pre_Post,yyyymmdd,WEEK,SEX,AGEBANDS,Region,Region2,SEG,Brand_pref,Brand_loyal,Brand_dif,TOM_01,TotalUnaided_01,Familiarity_01,Aided_01,Tried_01,MostOften_01,BoughtLast_01,Consideration_01,Consideration_TopBox_01,Consideration_T2B_01,KPIA_01,KPIB_01,KPIC_01,KPID_01,KPIE_01,KPIF_01,KPIH_01,KPII_01,KPIJ_01,COMAW_01,Emotional_01,Uniqueness_01,Rational_01,Leadership_01,Premiumness_01,Cost_01,VarietyFamiliarity_01,VarietyPI_01,VarietyPerception_01,MC1,MC2,MC2P,MC2B,MC2N,WOM1,WOM2,WOM2P,WOM2B,WOM2N,EX1,EX2,EX2P,EX2B,EX2N,COOKIES_FREQ,feddistr,Regular_Buyers_Brand1,MostOften_BBW,Regular_BBW,Trial_BBW,Prompted_BBW,Consideration_Top1_BBW,BB_regular_buyers,Noodle_frequent_buyers,Noodle_Eaters,tv_fr,onl_fr,tv_onl,bloger,ex2pbp,wom2pbp,mc2pbp,wave,wave1
102089,6a0344ad-4b4f-402e-aeb4-df5bf40acf21,2,20230807,202332,2,2,3,2,4,1,2,4,0,0,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,6,6,6,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,2,1,7,0,0,0,0,0,0,,
102093,6cd7c22f-575a-4b5b-b783-c8c175b1640f,2,20230807,202332,2,2,3,2,5,2,0,3,0,1,6,1,1,1,1,4,1,1,1,1,1,1,1,0,1,1,0,1,11,10,11,11,10,2,6,5,4,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,8,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,0,,
102096,5a2c08b4-96a3-465d-8bb3-2bb5c854bb1e,2,20230807,202332,2,1,3,2,3,3,0,3,0,1,5,1,1,0,0,4,1,1,1,1,1,1,1,1,1,1,1,0,11,10,10,9,10,2,6,5,3,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,9,1,1,1,1,1,1,1,2,1,9,0,0,0,1,0,0,,
102098,44f82e5c-e293-4b19-bd54-24af5ac1d1c2,2,20230807,202332,2,2,3,2,4,2,0,3,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,6,6,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,,
102099,cd42974b-3dcd-4e5e-b23c-560e195bbca0,2,20230807,202332,2,2,3,2,3,1,1,2,0,1,5,1,1,0,0,3,0,1,1,1,0,1,1,1,1,1,0,0,9,2,9,9,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,8,1,0,0,0,1,0,1,2,2,9,0,0,0,1,0,0,,
102100,73a0014e-c213-4c69-b676-c97223c16e70,2,20230807,202332,2,2,3,2,4,3,0,3,0,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,7,3,1,0,0,-1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,4,1,0,0,0,0,0,1,2,2,11,0,0,0,1,0,0,,
102107,3fab7b19-703b-4049-b5ee-ce90eea622b2,2,20230807,202332,1,2,3,2,4,2,0,3,0,0,5,1,1,0,0,4,1,1,0,1,0,1,1,0,1,1,1,0,10,8,10,9,9,3,2,0,0,1,4,1,0,0,-1,0,0,0,0,1,4,1,0,0,0,4,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,,
102109,c64ce9c8-931a-413e-b392-65b67441f6e3,2,20230807,202332,1,2,2,1,4,2,0,3,0,0,4,1,1,0,0,3,0,1,1,0,0,0,1,1,1,1,0,0,10,9,10,10,11,1,2,0,0,-1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,2,0,0,0,0,1,0,2,1,2,8,0,0,0,1,0,0,,
102111,da867c2e-c95a-407b-a4fd-95cb85d4bd91,2,20230807,202332,1,2,3,2,4,2,0,4,0,1,5,1,1,0,0,3,0,1,1,0,1,1,0,1,0,1,1,0,9,9,9,8,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,7,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,,
102112,3e874871-0a2c-4b0a-b39a-ffe9198283af,2,20230807,202332,1,1,3,2,4,1,2,4,0,0,6,1,1,1,1,4,1,1,1,1,1,1,0,1,1,1,1,0,11,11,11,11,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,4,1,0,0,0,1,0,1,2,2,3,0,0,0,1,0,0,,
102114,2eb9468f-805c-44ba-bf1e-404afd248f3d,2,20230807,202332,1,2,2,1,4,2,0,3,1,1,5,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,10,9,9,10,10,2,2,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,2,1,0,0,0,1,0,1,2,1,2,0,0,0,0,0,0,,
102115,ca99dd12-6c40-475e-8a74-21f3e12f1d27,2,20230807,202332,2,1,2,1,3,1,3,3,0,1,5,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,1,0,10,6,10,9,11,2,4,4,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,2,1,0,0,1,1,0,1,1,1,22,0,0,0,1,0,0,,
102117,db2b4bef-cc89-4310-90f6-7126b7635102,2,20230807,202332,2,1,3,2,3,1,2,3,0,1,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,6,0,0,0,0,1,0,2,2,2,0,1,0,0,0,0,0,,
102118,5c6aba92-6ff0-49ff-accf-83bdc84d3499,2,20230807,202332,1,2,3,2,3,2,0,2,0,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,6,6,2,5,4,4,-1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,7,1,0,1,1,1,0,1,1,1,5,0,0,0,1,0,0,,
102119,1c3a38ed-1346-451e-a130-678398db996f,2,20230807,202332,1,2,1,1,4,1,2,3,0,0,3,1,0,0,0,3,0,1,1,0,0,0,0,1,0,1,0,0,7,9,8,9,10,2,4,3,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,1,1,0,2,2,1,0,0,0,0,1,0,0,,
102123,,2,20230807,202332,1,2,3,2,5,3,0,3,0,0,5,1,1,0,0,3,0,1,0,1,0,0,0,1,1,1,1,0,10,10,10,10,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,4,1,0,0,0,1,0,1,2,1,20,0,0,0,1,0,0,,
102125,da727cc5-d5aa-4c13-b0bb-147bf243c784,2,20230807,202332,1,2,3,2,1,2,0,4,0,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,3,5,5,4,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,2,4,1,0,1,1,1,1,1,1,2,1,2,1,0,1,1,1,,
102132,6d01c732-9f46-4090-9923-b4bd37d5983a,2,20230807,202332,1,1,3,2,3,3,0,3,0,0,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,2,5,4,2,1,4,1,0,0,0,0,0,0,0,1,4,1,0,0,0,4,1,0,1,1,1,0,1,2,1,16,0,0,0,1,0,1,,
102133,38695bf6-1b49-45f0-92ec-f8a67e18fa82,2,20230807,202332,2,1,1,1,5,2,0,3,0,0,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,11,6,6,9,3,3,0,0,1,3,0,1,0,-1,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2,30,0,0,0,0,0,1,,
102134,7d9a60e0-dc15-436f-89f5-9a3daa0bc57e,2,20230807,202332,1,2,3,2,4,2,0,3,0,0,5,1,1,0,1,3,0,1,1,1,1,1,0,1,1,1,1,1,11,9,10,9,9,2,5,4,3,1,3,0,1,0,1,3,0,1,0,1,3,0,1,0,0,4,1,0,1,1,1,0,1,1,1,5,0,0,0,1,1,1,,
102139,d522b7a8-6e24-4990-a992-abeca0192481,2,20230807,202332,1,2,3,2,5,2,0,4,0,0,6,1,1,1,0,4,1,1,1,0,0,1,0,1,0,1,0,1,10,11,11,11,11,3,4,4,3,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,6,1,0,0,1,1,0,1,1,1,24,0,0,0,1,1,1,,
102141,e0ee75c2-9a19-4ec6-9b31-46a1f8b68728,2,20230807,202332,2,1,1,1,4,1,3,3,0,1,5,1,1,0,0,3,0,1,1,1,0,1,1,1,0,1,1,0,9,4,10,11,11,3,4,3,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,1,1,0,1,2,2,0,0,0,0,1,0,0,,
102143,93635ee7-7f73-4fdb-85aa-cc8e6ac49358,2,20230807,202332,1,1,3,2,5,1,2,3,0,0,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,7,6,6,6,1,3,0,0,-1,0,0,0,0,1,3,0,1,0,1,2,0,0,0,0,4,0,0,0,0,1,0,2,1,1,1,0,0,0,0,1,0,,
102144,c1a3eca6-4200-4b29-a382-d0d4fb6716c0,2,20230807,202332,2,1,3,2,3,1,2,2,1,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,0,10,9,10,7,7,2,4,4,3,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,7,1,0,0,1,1,0,1,1,1,2,0,0,0,1,0,0,,
102148,f8eb5f98-ed4c-4dcd-8539-38abd9413203,2,20230807,202332,2,1,3,2,3,1,2,2,0,1,4,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,1,0,8,9,11,9,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,7,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,,
102150,c1b88056-91f5-4d0a-84fc-1782858a2acf,2,20230808,202332,1,1,3,2,4,1,1,4,0,0,3,1,0,0,0,2,0,0,0,1,1,0,1,1,0,1,1,1,6,7,6,8,8,2,2,0,0,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,8,0,0,0,0,1,0,2,1,2,0,0,0,0,1,1,1,,
102162,7fdcd154-5f7f-4600-8582-73768ea8c5e9,2,20230808,202332,1,1,3,2,3,3,0,2,1,1,6,1,1,1,0,4,1,1,1,1,1,1,1,0,1,1,1,0,11,11,10,10,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,1,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0,,
102163,39c72f39-833a-4365-8024-c656cbfc4773,2,20230808,202332,2,1,3,2,4,1,3,4,0,1,5,1,1,0,0,4,1,1,1,1,1,0,1,1,1,1,0,0,11,11,11,1,6,3,4,3,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,1,0,0,1,1,0,1,2,2,0,0,0,0,1,0,0,,
102164,f094f88e-8181-4a77-9d29-9b9865737693,2,20230808,202332,2,1,3,2,3,2,0,3,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5,5,3,6,6,1,2,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,1,2,2,0,0,0,0,0,0,,
102165,bb1dfb9e-c372-4449-9b63-c152c7137e50,2,20230808,202332,1,1,3,2,3,2,0,3,0,0,4,1,1,0,0,2,0,0,1,1,0,1,1,0,1,1,1,1,9,8,9,9,10,2,4,4,3,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,4,0,0,0,1,1,0,2,1,2,19,0,0,0,1,0,0,,
102170,bb9af1d0-8cf5-445f-b492-e62424015558,2,20230808,202332,2,1,2,1,4,3,0,2,0,1,6,1,1,1,1,4,1,1,1,1,1,0,1,1,1,1,1,1,9,10,10,11,9,1,6,5,4,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,2,1,1,1,1,1,1,1,1,1,6,0,0,0,1,1,0,,
102173,7ebda84e-c5ac-4ef2-9940-b4f4e8f98e9c,2,20230808,202332,1,1,1,1,4,1,2,2,0,0,4,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,8,5,4,8,10,1,2,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,,
102175,c1fe08dc-12a9-4138-a4ca-c45d5fc58601,2,20230808,202332,1,1,1,1,4,2,0,3,0,1,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,7,9,7,7,7,2,3,0,0,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,1,1,1,,
102195,6942808c-7b17-43c1-8de2-04bbb122e7de,2,20230808,202332,1,1,3,2,3,2,0,3,0,1,6,1,1,1,1,4,1,1,1,1,1,0,1,1,1,0,0,0,11,11,11,11,10,2,1,0,0,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,6,1,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,,
102256,9ac1ca78-c021-4320-94e3-bb3f11ab33cd,2,20230810,202332,2,1,3,2,5,1,2,3,0,0,4,1,1,0,0,3,0,1,1,1,1,1,0,1,1,1,0,1,11,10,11,11,11,2,5,5,4,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,8,0,0,1,1,1,1,2,1,2,0,0,0,0,1,1,0,,
102259,1a6a9fb2-5d23-4387-b282-89cb89552762,2,20230810,202332,1,1,3,2,3,2,0,3,0,0,3,1,0,0,0,3,0,1,0,1,0,0,0,0,0,1,1,1,9,2,10,2,3,1,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,,
102261,3cbb2d74-79e1-4890-947e-fd0700cc6fff,2,20230810,202332,2,1,3,2,4,1,2,2,0,0,4,1,1,0,0,3,0,1,1,1,1,1,1,0,0,1,1,1,10,6,8,10,11,2,6,4,4,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,4,0,1,1,1,1,0,2,2,2,0,0,0,0,1,1,0,,
102276,44938b99-3226-4560-b673-6a71cf872f09,2,20230810,202332,1,1,1,1,4,2,0,3,0,0,5,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,0,0,4,5,6,5,5,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,,
102376,dcd2554e-d89f-461b-869e-cc6af0c6a8bf,3,20230814,202333,1,2,3,2,4,2,0,3,0,0,5,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,10,11,9,11,10,1,4,4,2,-1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,8,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,2,2
102384,476422e5-a6e7-4ff9-a96c-ac3e94799f8a,3,20230814,202333,2,2,2,1,4,3,0,3,0,0,3,1,0,0,0,3,0,1,0,0,1,1,0,1,0,1,1,1,9,6,6,7,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,2,2
202377,,3,20230814,202333,2,2,3,2,4,2,0,4,0,0,6,1,1,1,1,3,0,1,1,0,1,1,1,1,0,1,1,0,6,11,11,11,11,1,5,4,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,1,0,1,1,1,0,1,2,2,3,0,0,0,1,0,0,2,2
202385,,3,20230814,202333,1,2,1,1,6,2,0,3,0,0,5,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,11,10,11,10,6,2,5,5,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,2,2
202408,,3,20230814,202333,2,1,1,1,4,2,0,4,1,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,9,2,6,5,4,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,1,1,1,1,1,1,1,1,1,1,4,0,0,0,1,1,0,2,2
202415,9a2f9a73-9b99-44fb-abad-6dd6aed38b77,3,20230814,202333,2,1,3,2,5,2,0,3,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,8,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,2,2
202416,e428bd46-c882-4976-8fc8-5c7096a07102,3,20230814,202333,1,2,3,2,5,2,0,3,0,0,5,1,1,0,0,3,0,1,0,0,0,1,0,1,1,1,0,0,10,11,9,9,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,4,1,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,2,2
202419,ba543cb2-7618-47cf-bab5-04990922c4e8,3,20230814,202333,1,2,3,2,3,3,0,2,0,0,4,1,1,0,0,3,0,1,1,1,0,0,0,0,0,0,0,1,2,3,4,4,4,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,1,1,2,2,2,0,0,0,0,0,0,0,2,2
202423,3c346798-ef0e-4c75-ae7c-3e1c6ef1d7cb,3,20230814,202333,2,1,1,1,3,1,2,2,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,7,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,1,0,2,2,2,0,0,0,2,1,0,0,2,2
202424,74e0f7fd-bd8d-4a02-8c58-4a83cff14ae1,3,20230814,202333,2,1,3,2,3,1,1,3,0,0,4,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,6,9,10,8,10,1,4,4,4,1,4,1,0,0,0,0,0,0,0,1,4,1,0,0,0,4,0,0,0,1,1,0,2,2,2,1,0,0,0,1,0,1,2,2
202425,e8dc651a-a14d-4b0e-94f9-d56dff666a14,3,20230814,202333,2,1,1,1,4,1,2,3,0,0,5,1,1,0,0,3,0,1,1,1,1,1,0,1,0,1,0,0,7,6,8,9,10,1,5,3,3,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,1,1,0,1,1,1,0,1,2,2,0,0,0,0,0,0,0,2,2
202426,a5c094c8-ab18-4e11-8449-c7cc5ac3901a,3,20230814,202333,1,2,3,2,4,3,0,4,0,0,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,2,6,5,4,-1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,9,1,1,1,1,1,1,1,2,2,1,0,0,0,1,0,0,2,2
202432,cc77a62a-8ed7-4ddc-aa11-656fa4afe4f3,3,20230814,202333,1,1,3,2,4,2,0,4,0,0,5,1,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,10,10,10,10,9,1,6,5,4,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,7,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,2,2
202433,ca458c8e-4f2c-49dd-bed4-af80fbfe8d83,3,20230814,202333,1,1,1,1,3,3,0,3,0,1,3,1,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,6,6,6,1,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,2,2
202435,b10d9313-f6c0-4adb-b3c7-a88d65f4b859,3,20230815,202333,1,1,3,2,3,3,0,3,0,1,4,1,1,0,0,2,0,0,0,1,1,1,0,0,0,1,1,0,8,7,8,6,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,4,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,2,2
202437,f699d317-cb4c-4a44-891e-6eebf393f23e,3,20230815,202333,1,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,2,2
202439,f8427f1b-a949-47c4-a7aa-026cefc0c0fa,3,20230815,202333,1,1,1,1,4,2,0,3,0,0,5,1,1,0,1,3,0,1,1,1,1,1,1,1,1,1,1,1,9,8,8,9,9,2,4,3,2,1,3,0,1,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,1,1,0,1,1,1,13,0,0,0,1,0,1,2,2
202440,a0ab63a4-456c-43f6-8719-bc64b72dee8f,3,20230815,202333,1,1,3,2,2,2,0,3,0,1,5,1,1,0,0,3,0,1,0,1,1,0,1,1,1,0,1,1,7,3,8,10,4,1,4,5,4,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,4,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2
202443,32900d2c-9adc-4055-97be-70b78b71f55b,3,20230815,202333,1,1,3,2,5,2,0,2,0,0,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,0,0,10,8,8,8,9,3,6,5,4,-1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,1,1,1,1,1,1,1,1,1,5,0,0,0,1,0,0,2,2
202444,d4c4c3c0-c472-4d29-aa2f-8d3683b95e4a,3,20230815,202333,2,2,3,2,3,3,0,3,0,1,5,1,1,0,1,4,1,1,0,1,1,1,0,0,0,0,0,1,8,7,2,2,1,1,3,0,0,-1,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,4,1,0,0,0,1,0,1,2,1,1,0,0,1,1,1,0,2,2
202445,4a8ed57c-4249-482a-94d2-3d93dbd20c88,3,20230815,202333,2,2,3,2,4,3,0,2,0,1,6,1,1,1,1,4,1,1,0,1,1,1,0,1,1,1,1,1,9,7,9,8,8,1,1,0,0,-1,0,0,0,0,-1,0,0,0,0,1,4,1,0,0,0,4,1,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,2,2
202448,57db2db2-1a00-4b09-9d91-ef8febf72262,3,20230815,202333,1,2,3,2,3,2,0,4,0,1,5,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,4,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,2,2
202450,8e636bf8-c25a-4ad9-b6ac-047f6a1038b0,3,20230815,202333,1,1,3,2,4,2,0,3,0,0,5,1,1,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,10,11,10,10,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,3,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,0,2,2
202452,f42e6890-7a1f-4fbb-bd1b-62cf3ad6660a,3,20230815,202333,2,2,3,2,4,2,0,3,0,0,4,1,1,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,9,10,8,9,9,1,5,4,4,1,3,0,1,0,1,3,0,1,0,1,3,0,1,0,0,8,0,0,1,1,1,0,2,1,1,9,0,0,1,1,1,1,2,2
202454,e3ca9a1d-f0e1-4ade-9323-1baa2140dcbd,3,20230815,202333,2,2,3,2,3,2,0,3,0,0,4,1,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,8,9,6,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,2,2
202455,628e8c8f-5215-4d8f-9b22-67ab217d12ba,3,20230815,202333,1,2,1,1,5,2,0,3,1,1,5,1,1,0,1,3,0,1,1,1,1,1,1,1,1,1,1,1,10,9,10,10,10,2,5,5,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,1,1,1,1,1,2,1,1,0,0,0,1,0,0,2,2
202456,342dd43e-febe-4432-9d16-540013ebacfc,3,20230815,202333,2,2,3,2,4,1,2,4,0,0,5,1,1,0,0,4,1,1,0,0,1,1,0,0,0,1,0,0,7,2,3,5,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,4,1,0,0,0,1,0,1,2,2,0,0,0,0,1,0,0,2,2
202457,48df02f9-6be7-42e8-8229-0af881c337fd,3,20230815,202333,2,2,3,2,5,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,2,2,3,0,0,0,0,0,0,2,2
202458,c92c2244-aa86-4c70-a18f-fc5e3ee29036,3,20230815,202333,1,2,1,1,4,2,0,3,0,0,4,1,1,0,1,3,0,1,1,1,1,1,1,1,1,1,0,1,11,10,9,10,11,2,3,0,0,1,2,0,0,0,1,3,0,1,0,1,3,0,1,0,0,1,0,0,0,0,1,0,2,1,2,5,0,0,3,1,1,0,2,2
202464,6dc636e8-3d04-4ace-ae51-fb6b96a28d90,3,20230815,202333,2,2,3,2,3,2,0,3,0,1,4,1,1,0,0,3,0,1,0,0,1,0,0,1,0,0,1,0,9,4,8,9,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,3,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,2,2
202465,ddab9ba5-6541-40c1-9531-2e236a4ff7fe,3,20230815,202333,1,2,3,2,4,3,0,2,0,0,5,1,1,0,0,4,1,1,0,0,0,1,0,1,1,0,0,0,10,3,10,8,10,1,5,5,4,-1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,7,1,0,1,1,1,1,1,2,1,0,0,0,0,1,0,0,2,2
202466,be0d3fef-93e4-4a84-a95c-58c8198cb77d,3,20230815,202333,2,2,3,2,3,3,0,4,0,0,3,1,0,0,0,2,0,0,1,1,1,0,1,1,0,1,0,0,9,8,10,2,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,7,0,0,0,0,0,0,2,2,1,18,0,0,0,1,0,0,2,2
202467,65d323d8-61cb-4eac-bcfd-f00a63a7ba7b,3,20230815,202333,2,1,2,1,5,2,0,4,0,1,4,1,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,6,11,6,8,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,2,2
202468,8fcb4c08-a7b9-4a56-ab18-58a13ad9fce4,3,20230815,202333,1,1,1,1,4,2,0,2,1,1,6,1,1,1,1,4,1,1,1,1,1,1,0,1,1,1,0,0,10,3,11,8,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,0,1,0,1,2,2,1,0,0,0,1,0,0,2,2
202469,b03180c7-03f0-49fd-a2ea-f6a4969dd4d0,3,20230815,202333,1,2,3,2,5,1,1,3,0,1,6,1,1,1,0,3,0,1,1,1,1,1,1,1,1,1,1,1,10,9,9,9,11,2,6,5,4,0,0,0,0,0,1,3,0,1,0,1,4,1,0,0,0,4,1,1,1,1,1,1,1,1,1,4,0,0,0,1,1,0,2,2
202471,1178c01d-647f-4f91-b8f6-2cefefc6f84b,3,20230815,202333,1,2,1,1,4,2,0,3,0,0,4,1,1,0,0,3,0,1,1,1,1,1,1,1,0,1,1,1,9,9,8,9,9,2,4,5,4,-1,0,0,0,0,-1,0,0,0,0,1,4,1,0,0,0,1,0,0,0,1,1,1,2,1,1,5,0,0,1,1,0,0,2,2
